193,"in my desire to provide instant answers to a barrage of questions coming at me, i spoke without having all of the facts at my disposal...” _  his mistake was to indicate that he had performed about 14 abortions.",1994-1995,abortion
194,"joshua heslinga, ’98     last week, the senate labor and human resources committee held nomination hearings for tennessee abortionist henry foster, bill clinton’s nominee to be the next surgeon general ofthe united states.",1994-1995,abortion
195,"since his nomination, controversy has raged over foster’s history of performing abortions and forced sterilizations of retarded women in the 1960s.",1994-1995,abortion
196,"revealingly, most debate and professed opposition has centered on the question of foster’s credibility, due to the differing numbers of abortions that he and the white house have said he performed.",1994-1995,abortion
197,foster’s supporters have responded by denouncing attempts to oppose foster as a political move to appease  tion is all about abortion.,1994-1995,abortion
198,many pro-choicers claim that government should not be involved in the abortion decision.,1994-1995,abortion
199,"if that is true, why confirm an abortionist to a tax-funded position of national moral health spokesman?",1994-1995,abortion
200,"why did clinton’s failed health care plan require all employers, regardless of conscience, to pay for health  \' services that included abortion?",1994-1995,abortion
201,"yes, the sterilizations were legal at the time, and yes, abortion is legal.",1994-1995,abortion
202,"tb be honest about committing the murder of unborn children and forcibly sterilizing retarded women does not make that behavior any more  ‘ why did the accreditation council for graduate and medical education recently rule to require all residency programs to train residents in abortion by 1996, despite the fact that a late 1994 survey revealed that 59 percent of the members of the american college of obstetricians and gynecologists felt that abortion should not be required?",1994-1995,abortion
203,"why does the u.s. government give $158 million annually to planned parenthood, the nation’s largest abortion provider, whose founder margaret sanger once wrote, “the most merciful thing a large family does to one of its infant members is to kill it”?",1994-1995,abortion
204,"why does the u.s. government give $50 million annually to the un popula tion fund, which is instrumental in supporting china’s one-child forced-abortion policies, when two respected english-language hong kong publications have now reported that chinese medical centers routinely sell aborted fetuses for human consumption, believing that eating them is therapeutic?",1994-1995,abortion
205,"it is time to stand up to abortion on principle, not political expediency.",1994-1995,abortion
206,"of abortion, powell said, “lt""s a matter between her [the woman considering abortion], her doctor, her family and her conscience and her god, and if she chooses to abort, that’s her choice, so that’s pro-choice.” on gun control: “i am a gun owner, but, at the same time, i am willing to put up with some level of inconvenience in acquiring guns or having guns in my possession that make sure that i am a responsible citizen who should be allowed to have a gun.” on prayer in school: “i have no problem if, on arriving at school, a quiet moment is allowed for a child to do whatever a child wishes to do in that private moment.",1995-1996,abortion
207,i don’t want my tax dollars going to support the national conference of bishops and their attempts to limit abortion.,1995-1996,abortion
208,suppose i send in my check to the national abortion rights action league in support of their efforts to keep abortion legal.,1995-1996,abortion
209,"the pope, it is reported, will refer to many such issues in a reprimand to americans for endorsing euthanasia and abortion, among other topics which he views as a violation of the american belief in basic human rights.",1995-1996,abortion
210,powell\'s platform proving  devisive among conservatives  the prospect ofa republican presidential bid by general colin powell has sparked angry conflict between once friendly leaders ofthe coiiservative movement because ofpowell ’s support ofabortion rights.,1995-1996,abortion
211,this dispute reveals how a powell candidacy might split the conservative wing of the gop and also illustrates the increasingly heated battle over strategies to fight abortion.,1995-1996,abortion
212,"well, that’s exactly what the federal government did for planned parenthood, the nation’s largest abortion  doesn’t like, provider and a suchasthelstook strong lobbying amendment.",1995-1996,abortion
213,"despite his poor showings, keyes continues to try to bring “moral issues” such as abortion and school prayer to the fore.",1995-1996,abortion
214,"he addressed other problems as well, calling welfare a “tragedy” and the number of abortions a “national catastrophe.” it.",1995-1996,abortion
